datadate,price
19730601,260.700
19730604,264.500
19730605,273.400
19730606,255.200
19730607,254.400
19730608,250.000
19730611,250.400
19730612,246.200
19730613,251.200
19730614,250.800
19730615,253.300
19730618,260.000
19730619,258.800
19730620,256.000
19730621,259.900
19730622,260.200
19730625,258.200
19730626,263.400
19730627,267.600
19730628,265.700
19730629,266.600
19730702,269.600
19730703,268.400
19730704,272.900
19730705,269.900
19730706,279.600
19730709,280.200
19730710,275.300
19730711,266.800
19730712,278.400
19730713,280.400
19730716,280.600
19730717,291.000
19730718,288.000
19730719,287.900
19730720,283.600
19730723,290.300
19730724,296.300
19730725,292.200
19730726,290.100
19730727,291.400
19730730,277.000
19730731,276.000
19730801,291.600
19730802,290.200
19730803,286.300
19730806,284.000
19730807,278.800
19730808,272.300
19730809,263.000
19730810,266.800
19730813,265.000
19730814,257.200
19730815,256.300
19730816,261.100
19730817,264.800
19730820,267.300
19730821,269.400
19730822,259.000
19730823,255.600
19730824,258.700
19730828,257.100
19730829,257.900
19730830,262.800
19730831,259.600
19730903,260.800
19730904,261.600
19730905,256.600
19730906,259.700
19730907,258.800
19730910,259.800
19730911,254.000
19730912,254.800
19730913,252.200
19730914,254.400
19730917,257.400
19730918,263.600
19730919,259.000
19730920,270.200
19730921,272.800
19730924,273.400
19730925,274.000
19730926,277.700
19730927,275.200
19730928,269.700
19731001,270.900
19731002,271.900
19731003,276.700
19731004,274.900
19731005,270.100
19731008,281.100
19731009,279.100
19731010,287.400
19731011,284.400
19731012,286.900
19731015,295.200
19731016,290.400
19731017,299.900
19731018,292.300
19731019,292.300
19731022,289.300
19731023,291.000
19731024,287.900
19731025,294.700
19731026,286.900
19731029,282.000
19731030,282.800
19731031,283.500
19731101,283.500
19731102,286.700
19731105,287.000
19731106,287.200
19731107,286.200
19731108,283.900
19731109,285.900
19731112,281.800
19731113,279.400
19731114,276.900
19731115,278.200
19731116,277.800
19731119,279.800
19731120,282.900
19731121,280.200
19731122,280.700
19731123,280.000
19731126,279.200
19731127,275.700
19731128,288.300
19731129,295.500
19731130,292.400
19731203,291.700
19731204,304.500
19731205,302.500
19731206,297.700
19731207,306.900
19731210,303.800
19731211,308.800
19731212,304.900
19731213,303.900
19731214,297.200
19731217,304.400
19731218,318.200
19731219,310.800
19731220,320.100
19731221,316.700
19731227,323.900
19731228,322.300
19731231,325.600
19740102,328.100
19740103,332.700
19740104,327.200
19740107,327.100
19740108,334.000
19740109,333.100
19740110,330.300
19740111,334.200
19740114,334.300
19740115,350.600
19740116,345.200
19740117,363.900
19740118,362.900
19740121,392.800
19740122,390.200
19740123,371.600
19740124,379.600
19740125,391.300
19740128,401.500
19740129,397.100
19740130,390.700
19740131,386.700
19740201,404.200
19740204,421.200
19740205,435.100
19740206,438.900
19740207,457.100
19740208,474.700
19740211,515.000
19740212,554.000
19740213,518.800
19740214,527.800
19740215,558.800
19740218,539.700
19740219,513.400
19740220,527.500
19740221,574.700
19740222,582.100
19740225,596.100
19740226,676.100
19740227,646.200
19740228,568.500
19740301,573.400
19740304,563.100
19740305,520.600
19740306,501.300
19740307,529.400
19740308,541.800
19740311,501.800
19740312,522.300
19740313,530.000
19740314,539.800
19740315,527.800
19740318,516.900
19740319,562.300
19740320,560.200
19740321,554.800
19740322,543.100
19740325,560.100
19740326,519.000
19740327,516.700
19740328,519.300
19740329,534.800
19740401,531.900
19740402,515.000
19740403,516.200
19740404,517.400
19740405,502.400
19740408,440.700
19740409,474.000
19740410,472.400
19740411,434.300
19740416,458.100
19740417,439.100
19740418,466.700
19740419,478.000
19740422,512.200
19740423,545.600
19740424,527.900
19740425,558.300
19740426,542.800
19740429,533.600
19740430,561.700
19740501,539.900
19740502,542.800
19740503,550.100
19740506,545.300
19740507,520.600
19740508,524.200
19740509,544.500
19740510,546.000
19740513,557.900
19740514,601.900
19740515,566.300
19740516,576.800
19740517,576.600
19740520,560.800
19740521,541.800
19740522,542.900
19740523,498.300
19740524,521.500
19740528,486.600
19740529,461.800
19740530,508.300
19740531,492.000
19740603,473.800
19740604,469.500
19740605,502.300
19740606,494.600
19740607,501.500
19740610,520.300
19740611,510.000
19740612,479.400
19740613,504.800
19740614,501.700
19740617,489.000
19740618,487.400
19740619,478.200
19740620,467.600
19740621,482.500
19740624,473.100
19740625,452.100
19740626,457.400
19740627,448.400
19740628,461.300
19740701,468.800
19740702,432.000
19740703,419.100
19740704,412.000
19740705,410.200
19740708,433.100
19740709,436.000
19740710,421.900
19740711,392.500
19740712,378.700
19740715,405.300
19740716,414.600
19740717,399.000
19740718,416.300
19740719,437.100
19740722,418.400
19740723,438.500
19740724,446.300
19740725,472.100
19740726,469.800
19740729,497.800
19740730,503.300
19740731,478.900
19740801,495.000
19740802,465.700
19740805,449.000
19740806,461.600
19740807,458.900
19740808,456.300
19740809,447.200
19740812,433.500
