datadate,price
1/15/2009,126.17
1/16/2009,125.59
1/19/2009,125.18
1/20/2009,124.98
1/21/2009,125.29
1/22/2009,124.26999
1/23/2009,123.29
1/26/2009,122.35999
1/27/2009,122.71999
1/28/2009,123.06
1/29/2009,122.89
1/30/2009,122.37
2/2/2009,122.68999
2/3/2009,122.18
2/4/2009,121.92
2/5/2009,122.26
2/6/2009,122.01999
2/9/2009,121.71999
2/10/2009,122.35
2/11/2009,123.76999
2/12/2009,124.75
2/13/2009,124.51999
2/16/2009,125.18999
2/17/2009,125.76
2/18/2009,125.71999
2/19/2009,124.71
2/20/2009,125.49
2/23/2009,125.40999
2/24/2009,125.68999
2/25/2009,125.82
2/26/2009,124.45
2/27/2009,124.7
3/2/2009,124.10999
3/3/2009,124.09
3/4/2009,123.26
3/5/2009,124.15
3/6/2009,125.37
3/9/2009,125.1
3/10/2009,124.49
3/11/2009,123.79
3/12/2009,124.45
3/13/2009,124
3/16/2009,123.2
3/17/2009,122.60999
3/18/2009,122.25
3/19/2009,123.93999
3/20/2009,124.6
3/23/2009,124.1
3/24/2009,123.04
3/25/2009,123.01999
3/26/2009,123.07999
3/27/2009,123.59
3/30/2009,124.2
3/31/2009,124.43
4/1/2009,124.37999
4/2/2009,122.93999
4/3/2009,122.28
4/6/2009,122.23
4/7/2009,122.14
4/8/2009,122.29
4/9/2009,121.81
4/14/2009,122.29999
4/15/2009,122.93999
4/16/2009,122.65
4/17/2009,121.79999
4/20/2009,122.89
4/21/2009,123.18999
4/22/2009,122.34
4/23/2009,122.17
4/24/2009,122.46
4/27/2009,122.78
4/28/2009,122.96
4/29/2009,123.07999
4/30/2009,122.53
5/4/2009,122.01999
5/5/2009,122.35
5/6/2009,122.09
5/7/2009,120.93
5/8/2009,120.31
5/11/2009,120.87
5/12/2009,120.62
5/13/2009,121.32
5/14/2009,121.7
5/15/2009,121.14
5/18/2009,121.32999
5/19/2009,120.51
5/20/2009,120.53
5/21/2009,121.18
5/22/2009,120.25
5/25/2009,119.62999
5/26/2009,119.62999
5/27/2009,119.4
5/28/2009,119.18
5/29/2009,119.53
6/1/2009,118.32
6/2/2009,118.35
6/3/2009,119.15999
6/4/2009,118.54
6/5/2009,117.65999
6/8/2009,118.2
6/9/2009,118.59
6/10/2009,118.2
6/11/2009,117.93
6/12/2009,118.51999
6/15/2009,119.48
6/16/2009,119.37999
6/17/2009,119.85999
6/18/2009,119.28
6/19/2009,119.68999
6/22/2009,120.18
6/23/2009,120.23
6/24/2009,120.32999
6/25/2009,120.62999
6/26/2009,120.96
6/29/2009,121.15
6/30/2009,121.07999
7/1/2009,120.92
7/2/2009,121.65
7/3/2009,121.57
7/6/2009,121.96
7/7/2009,121.75
7/8/2009,122.15999
7/9/2009,121.98
7/10/2009,122.32
7/13/2009,122.29
7/14/2009,121.9
7/15/2009,121.35999
7/16/2009,121.48
7/17/2009,121.15
7/20/2009,120.93999
7/21/2009,121.26
7/22/2009,121.31
7/23/2009,120.54999
7/24/2009,120.32999
7/27/2009,120.29999
7/28/2009,120.76999
7/29/2009,120.82999
7/30/2009,120.82
7/31/2009,122.04
8/3/2009,121.62
8/4/2009,121.59
8/5/2009,121.67
8/6/2009,121.43
8/7/2009,120.26
8/10/2009,120.35
8/11/2009,120.49
8/12/2009,120.65
8/13/2009,120.85999
8/14/2009,121.89
8/17/2009,122.24
8/18/2009,122.17
8/19/2009,122.67
8/20/2009,122.51999
8/21/2009,122.03
8/24/2009,122.01
8/25/2009,122.43999
8/26/2009,122.81
8/27/2009,122.7
8/28/2009,122.62999
8/31/2009,122.62999
9/1/2009,121.2
9/2/2009,121.5
9/3/2009,121.37
9/4/2009,121.51
9/7/2009,121.48
9/8/2009,121.18
9/9/2009,120.48
9/10/2009,120.9
9/11/2009,121.60999
9/14/2009,121.37999
9/15/2009,121.07
9/16/2009,120.76
9/17/2009,120.46
9/18/2009,120.43999
9/21/2009,120.35
9/22/2009,120.24
9/23/2009,120.48
9/24/2009,121.12
9/25/2009,121.48
9/28/2009,121.56
9/29/2009,121.74
9/30/2009,121.87999
10/1/2009,122.32
10/2/2009,122.67
10/5/2009,122.7
10/6/2009,122.43
10/7/2009,122.79
10/8/2009,122.87
10/9/2009,122.09
10/12/2009,122.29999
10/13/2009,122.54999
10/14/2009,122
10/15/2009,121.43
10/16/2009,121.46
10/19/2009,121.29999
10/20/2009,121.82
10/21/2009,121.15999
10/22/2009,121.18999
10/23/2009,120.84
10/26/2009,120.82999
10/27/2009,121.51999
10/28/2009,121.67
10/29/2009,121.21
10/30/2009,121.9
11/2/2009,121.90999
11/3/2009,121.75
11/4/2009,121.25
11/5/2009,121.01
11/6/2009,120.95
11/9/2009,121.32999
11/10/2009,121.71999
11/11/2009,121.71
11/12/2009,121.56
11/13/2009,121.32
11/16/2009,121.81
11/17/2009,122.24
11/18/2009,122.24
11/19/2009,122.48
11/20/2009,122.56
11/23/2009,122.45
11/24/2009,122.71999
11/25/2009,122.65
11/26/2009,123.54
11/27/2009,123.48
11/30/2009,123.62999
12/1/2009,123.34
12/2/2009,123.26999
12/3/2009,123.07999
12/4/2009,122.53
12/7/2009,122.96
12/8/2009,123.4
12/9/2009,123.51
12/10/2009,123.10999
12/11/2009,122.68999
12/14/2009,122.96999
12/15/2009,122.48
12/16/2009,122.78
12/17/2009,123.4
12/18/2009,123.54
12/21/2009,123.04
12/22/2009,122.35999
12/23/2009,121.89
12/28/2009,121.42
12/29/2009,121.49
12/30/2009,121.18999
1/4/2010,121.34
1/5/2010,121.43999
1/6/2010,121.23
1/7/2010,121.43999
1/8/2010,121.4
1/11/2010,121.71
1/12/2010,122.14
1/13/2010,122.2
1/14/2010,122.24
1/15/2010,122.57
1/18/2010,122.71999
1/19/2010,122.48
1/20/2010,123.04
1/21/2010,123.15
1/22/2010,123.15
1/25/2010,123.15
1/26/2010,123.28
1/27/2010,123.37999
1/28/2010,123.29999
1/29/2010,123.37999
2/1/2010,123.51
2/2/2010,123.46999
2/3/2010,123.21
2/4/2010,123.7
2/5/2010,124.2
2/8/2010,123.90999
2/9/2010,123.98
2/10/2010,123.46999
2/11/2010,123.15
2/12/2010,123.54999
2/15/2010,123.37
2/16/2010,123.37999
2/17/2010,123.51
2/18/2010,123
2/19/2010,122.65999
2/22/2010,122.82
2/23/2010,123.67
2/24/2010,124.01
2/25/2010,124.29999
2/26/2010,124.45
3/1/2010,122.85999
3/2/2010,122.74
3/3/2010,122.60999
3/4/2010,122.79999
3/5/2010,122.51999
3/8/2010,122.48
3/9/2010,122.82999
3/10/2010,122.60999
3/11/2010,122.4
3/12/2010,122.56
3/15/2010,122.71
3/16/2010,122.85999
3/17/2010,123.15999
3/18/2010,123.07999
3/19/2010,123.18999
3/22/2010,123.57999
3/23/2010,123.67
3/24/2010,123.53
3/25/2010,122.87
3/26/2010,122.74
3/29/2010,122.96999
3/30/2010,123.18
3/31/2010,123.35
4/1/2010,123.43999
4/6/2010,122.87999
4/7/2010,123.10999
4/8/2010,123.46999
4/9/2010,122.84
4/12/2010,122.67
4/13/2010,122.98
4/14/2010,123.14
4/15/2010,123.18999
4/16/2010,123.65
4/19/2010,123.74
4/20/2010,123.5
4/21/2010,123.76
4/22/2010,124.01
4/23/2010,123.96999
4/26/2010,124.06
4/27/2010,124.64
4/28/2010,124.6
4/29/2010,124.43
4/30/2010,124.85
5/3/2010,124.5
5/4/2010,125.51
5/5/2010,126.35
5/6/2010,127.01
5/7/2010,126.96999
5/10/2010,125.49
5/11/2010,125.62999
5/12/2010,125.67
5/13/2010,125.85999
5/14/2010,126.53
5/17/2010,126.6
5/18/2010,126.85999
5/19/2010,127.46999
5/20/2010,128.31
5/21/2010,128.54
5/24/2010,128.60999
5/25/2010,129.37999
5/26/2010,128.71999
5/27/2010,128.32999
5/28/2010,128.5
5/31/2010,128.79999
6/1/2010,128.15999
6/2/2010,128.32
6/3/2010,128.07
6/4/2010,129.04999
6/7/2010,129.31
6/8/2010,129.79999
6/9/2010,129.2
6/10/2010,128.68
6/11/2010,129.25
6/14/2010,128.53
6/15/2010,128.29999
6/16/2010,128.32999
6/17/2010,128.35999
6/18/2010,127.67
6/21/2010,127.4
6/22/2010,128.1
6/23/2010,128.62
6/24/2010,129.14
6/25/2010,128.98
6/28/2010,129.2
6/29/2010,129.43
6/30/2010,129.39
7/1/2010,129.56
7/2/2010,129.31
7/5/2010,129.7
7/6/2010,129.29999
7/7/2010,129.21999
7/8/2010,128.93
7/9/2010,128.89
7/12/2010,129.34
7/13/2010,128.87999
7/14/2010,128.71999
7/15/2010,128.79999
7/16/2010,129.15999
7/19/2010,128.73
7/20/2010,128.9
7/21/2010,128.90999
7/22/2010,128.68999
7/23/2010,128.32999
7/26/2010,127.73
7/27/2010,127.68999
7/28/2010,127.81
7/29/2010,128.06
7/30/2010,128.54999
8/2/2010,128.34
8/3/2010,129.06
8/4/2010,129.2
8/5/2010,129.62999
8/6/2010,130.1
8/9/2010,130.03
8/10/2010,129.95
8/11/2010,131.14
8/12/2010,131.21999
8/13/2010,131.48
8/16/2010,132.04999
8/17/2010,131.68999
8/18/2010,132.15999
8/19/2010,132.45
8/20/2010,132.89
8/23/2010,132.76
8/24/2010,133.9
8/25/2010,134.18999
8/26/2010,133.93999
8/27/2010,133.65999
8/30/2010,134.18999
8/31/2010,134.43
9/1/2010,131.76
9/2/2010,131.25
9/3/2010,130.51999
9/6/2010,130.65
9/7/2010,131.7
9/8/2010,131.25
9/9/2010,130.78
9/10/2010,130.04999
9/13/2010,129.92
9/14/2010,130.51
9/15/2010,130.10999
9/16/2010,129.37999
9/17/2010,129.76999
9/20/2010,129.39
9/21/2010,129.65
9/22/2010,130.75
9/23/2010,131.39
9/24/2010,130.85
9/27/2010,131.51
9/28/2010,131.79
9/29/2010,131.81
9/30/2010,131.43
10/1/2010,131.31
10/4/2010,131.71
10/5/2010,131.45
10/6/2010,132.01999
10/7/2010,131.64
10/8/2010,131.85
10/11/2010,131.62999
10/12/2010,132.01
10/13/2010,131.57
10/14/2010,131.43999
10/15/2010,130.71999
10/18/2010,130.56
10/19/2010,130.23
10/20/2010,129.95
10/21/2010,129.62
10/22/2010,129.65
10/25/2010,129.84
10/26/2010,129.35999
10/27/2010,128.79999
10/28/2010,128.79
10/29/2010,129.23
11/1/2010,129.68
11/2/2010,129.78
11/3/2010,130.24
11/4/2010,130.43
11/5/2010,130.25
11/8/2010,130.51
11/9/2010,130.35999
11/10/2010,130.2
11/11/2010,130.18
11/12/2010,129.40999
11/15/2010,128.87
11/16/2010,128.14
11/17/2010,128.45
11/18/2010,127.5
11/19/2010,127.40999
11/22/2010,127.93999
11/23/2010,128.87999
11/24/2010,127.71999
11/25/2010,127.29
11/26/2010,127.35
11/29/2010,127.07
11/30/2010,128.01999
12/1/2010,126.76999
12/2/2010,126.17
12/3/2010,125.82999
12/6/2010,126.09
12/7/2010,125.01
12/8/2010,124.39
12/9/2010,124.95
12/10/2010,124.98
12/13/2010,124.57
12/14/2010,124.12
12/15/2010,124.23
12/16/2010,123.87
12/17/2010,124.37999
12/20/2010,125.29999
12/21/2010,125.17
12/22/2010,125.46999
12/23/2010,125.15
12/27/2010,124.67
12/28/2010,125.18999
12/29/2010,124.76999
12/30/2010,125.31
1/3/2011,125.73
1/4/2011,126.10999
1/5/2011,125.49
1/6/2011,125.73
1/7/2011,126.12999
1/10/2011,126.28
1/11/2011,125.79
1/12/2011,124.68999
1/13/2011,124.64
1/14/2011,124.90999
1/17/2011,124.76
1/18/2011,124.06
1/19/2011,124.34
1/20/2011,123.67
1/21/2011,123.76
1/24/2011,123.92
1/25/2011,123.96999
1/26/2011,123.60999
1/27/2011,123.34
1/28/2011,123.73
1/31/2011,123.74
2/1/2011,123.01
2/2/2011,122.87
2/3/2011,123.21999
2/4/2011,122.65
2/7/2011,122.85999
2/8/2011,122.82
2/9/2011,122.32999
2/10/2011,122.42
2/11/2011,122.78
2/14/2011,122.67
2/15/2011,122.68
2/16/2011,123.07
2/17/2011,123.75
2/18/2011,123.09
2/21/2011,123.75
2/22/2011,124.12999
2/23/2011,124.28
2/24/2011,124.40999
2/25/2011,124.32
2/28/2011,124.12
3/1/2011,122.60999
3/2/2011,122.43
3/3/2011,121.45
3/4/2011,121.74
3/7/2011,121.64
3/8/2011,121.5
3/9/2011,121.59
3/10/2011,122.03
3/11/2011,122.35999
3/14/2011,122.18999
3/15/2011,123.01999
3/16/2011,123.65
3/17/2011,122.82999
3/18/2011,122.62999
3/21/2011,122.17
3/22/2011,122.01999
3/23/2011,122.29999
3/24/2011,122.2
3/25/2011,122.03
3/28/2011,121.68999
3/29/2011,121.5
3/30/2011,121.43
3/31/2011,121.28
4/1/2011,121
4/4/2011,121.17
4/5/2011,120.93
4/6/2011,120.62
4/7/2011,120.71
4/8/2011,120.04
4/11/2011,119.9
4/12/2011,120.46
4/13/2011,120.46999
4/14/2011,120.68999
4/15/2011,121.2
4/18/2011,122.45
4/19/2011,122.17
4/20/2011,121.93999
4/21/2011,122.31
4/26/2011,122.51
4/27/2011,121.99
4/28/2011,122.67
4/29/2011,122.92
5/2/2011,122.82
5/3/2011,122.64
5/4/2011,122.48
5/5/2011,123.07
5/6/2011,123.43999
5/9/2011,124.28
5/10/2011,124.01
5/11/2011,123.93
5/12/2011,124.29999
5/13/2011,124.42
5/16/2011,124.12999
5/17/2011,124.42
5/18/2011,124.31
5/19/2011,124.12999
5/20/2011,124.76
5/23/2011,125.18
5/24/2011,124.73
5/25/2011,125.01
5/26/2011,125.51
5/27/2011,125.64
5/30/2011,125.68999
5/31/2011,125.35
6/1/2011,125.37999
6/2/2011,125.43999
6/3/2011,124.90999
6/6/2011,125.14
6/7/2011,124.48
6/8/2011,124.87999
6/9/2011,125.18
6/10/2011,125.87999
6/13/2011,125.93999
6/14/2011,125.40999
6/15/2011,125.95
6/16/2011,126.48
6/17/2011,126.07
6/20/2011,126.15
6/21/2011,125.89
6/22/2011,126.21
6/23/2011,127.18999
6/24/2011,127.45
6/27/2011,126.9
6/28/2011,126.56
6/29/2011,125.9
6/30/2011,125.48
7/1/2011,125.42
7/4/2011,125.48
7/5/2011,125.62
7/6/2011,126.51999
7/7/2011,125.96
7/8/2011,127.45
7/11/2011,129.14
7/12/2011,128.89
7/13/2011,128.35
7/14/2011,128.42
7/15/2011,128.99
7/18/2011,129.43999
7/19/2011,129.04999
7/20/2011,128.14
7/21/2011,127.01
7/22/2011,127.68999
7/25/2011,128.26
7/26/2011,128.34
7/27/2011,129.37
7/28/2011,129.43
7/29/2011,130.35999
8/1/2011,131.17
8/2/2011,131.82
8/3/2011,131.81
8/4/2011,132.79
8/5/2011,132.35999
8/8/2011,133.07999
8/9/2011,132.40999
8/10/2011,134.1
8/11/2011,133.29999
8/12/2011,132.96
8/15/2011,132.93
8/16/2011,133.10999
8/17/2011,133.92
8/18/2011,135.75
8/19/2011,135.31
8/22/2011,135.18
8/23/2011,135.28
8/24/2011,134.54
8/25/2011,134.84
8/26/2011,135.21
8/29/2011,134.39
8/30/2011,135.28
8/31/2011,134.56
9/1/2011,133.73
9/2/2011,135.1
9/5/2011,136.76999
9/6/2011,137.01
9/7/2011,136.15
9/8/2011,136.45
9/9/2011,137.76999
9/12/2011,138.24
9/13/2011,137.73
9/14/2011,136.87
9/15/2011,135.99
9/16/2011,136.65
9/19/2011,137.43
9/20/2011,137.43999
9/21/2011,137.79999
9/22/2011,138.56
9/23/2011,138.12
9/26/2011,137.26999
9/27/2011,135.87999
9/28/2011,135.65999
9/29/2011,135.25
9/30/2011,136.49
10/3/2011,137.43999
10/4/2011,138.24
10/5/2011,137.06
10/6/2011,135.87999
10/7/2011,135.40999
10/10/2011,134.62
10/11/2011,134.54999
10/12/2011,133.56
10/13/2011,134.39
10/14/2011,133.4
10/17/2011,134.62
10/18/2011,135.57999
10/19/2011,135.09
10/20/2011,135.43
10/21/2011,134.67
10/24/2011,134.76999
10/25/2011,135.26
10/26/2011,135.62
10/27/2011,133.71
10/28/2011,133.67
10/31/2011,135.46999
11/1/2011,138.15
11/2/2011,137.57
11/3/2011,136.87
11/4/2011,137.6
11/7/2011,137.90999
11/8/2011,138.03
11/9/2011,138.81
11/10/2011,138.54999
11/11/2011,137.26
11/14/2011,138.26
11/15/2011,138.71
11/16/2011,138.15
11/17/2011,137.32
11/18/2011,136.5
11/21/2011,137.15
11/22/2011,137.25
11/23/2011,135.81
11/24/2011,135.04999
11/25/2011,134.12
11/28/2011,133.87999
11/29/2011,133.39
11/30/2011,133.82
12/1/2011,134.92
12/2/2011,135.60999
12/5/2011,134.92
12/6/2011,135.01999
12/7/2011,135.79999
12/8/2011,136.82
12/9/2011,135.37
12/12/2011,136.54
12/13/2011,136.60999
12/14/2011,137.85999
12/15/2011,137.62999
12/16/2011,138.57999
12/19/2011,138.39
12/20/2011,137.5
12/21/2011,137.82999
12/22/2011,137.82999
12/23/2011,137.54999
12/27/2011,137.98
12/28/2011,138.21
12/29/2011,138.92
12/30/2011,139.04
1/2/2012,138.18999
1/3/2012,138.29
1/4/2012,138.09
1/5/2012,138.79
1/6/2012,138.84
1/9/2012,139.1
1/10/2012,138.71999
1/11/2012,139.35
1/12/2012,139.15999
1/13/2012,139.93999
1/16/2012,139.85999
1/17/2012,139.68
1/18/2012,139.87
1/19/2012,138.96
1/20/2012,138.12
1/23/2012,137.43999
1/24/2012,137.29999
1/25/2012,137.82
1/26/2012,138.68999
1/27/2012,138.89
1/30/2012,139.67
1/31/2012,139.71999
2/1/2012,139.24
2/2/2012,139.07999
2/3/2012,138.32
2/6/2012,138.62999
2/7/2012,137.95
2/8/2012,137.84
2/9/2012,137.1
2/10/2012,138.23
2/13/2012,138.23
2/14/2012,138.51999
2/15/2012,139.09
2/16/2012,139.03
2/17/2012,138.42
2/20/2012,137.96999
2/21/2012,137.96
2/22/2012,138.53
2/23/2012,139.01999
2/24/2012,139.03
2/27/2012,139.74
2/28/2012,140.06
2/29/2012,139.89
3/1/2012,137.57999
3/2/2012,138.35
3/5/2012,138.12
3/6/2012,138.54999
3/7/2012,138.56
3/8/2012,138.34
3/9/2012,138.48
3/12/2012,138.87
3/13/2012,138.23
