datadate,price
19730517,103.500
19730518,105.750
19730521,112.500
19730522,110.500
19730523,111.000
19730524,109.750
19730525,104.750
19730529,108.250
19730530,111.500
19730531,114.500
19730601,117.000
19730604,120.750
19730605,127.000
19730606,121.000
19730607,119.750
19730608,118.500
19730611,115.500
19730612,116.200
19730613,117.500
19730614,116.000
19730615,120.000
19730618,122.000
19730619,122.500
19730620,118.500
19730621,120.250
19730622,120.250
19730625,118.000
19730626,119.000
19730627,122.500
19730628,120.100
19730629,123.500
19730702,123.000
19730703,121.000
19730704,123.500
19730705,122.750
19730706,127.000
19730709,126.000
19730710,124.750
19730711,119.000
19730712,120.500
19730713,120.500
19730716,119.750
19730717,120.750
19730718,119.750
19730719,119.000
19730720,116.000
19730723,118.500
19730724,119.750
19730725,119.000
19730726,119.500
19730727,118.800
19730730,114.000
19730731,115.200
19730801,117.000
19730802,115.750
19730803,115.700
19730806,115.500
19730807,114.750
19730808,114.750
19730809,109.000
19730810,107.500
19730813,103.750
19730814,98.250
19730815,92.500
19730816,96.000
19730817,102.500
19730820,107.250
19730821,103.000
19730822,103.500
19730823,102.500
19730824,100.500
19730828,102.000
19730829,105.500
19730830,105.750
19730831,104.000
19730903,105.500
19730904,104.500
19730905,106.000
19730906,106.975
19730907,105.500
19730910,105.250
19730911,102.500
19730912,102.500
19730913,101.600
19730914,100.000
19730917,102.500
19730918,103.750
19730919,100.500
19730920,102.400
19730921,103.250
19730924,102.500
19730925,101.850
19730926,102.100
19730927,101.250
19730928,100.250
19731001,98.500
19731002,97.900
19731003,97.750
19731004,98.575
19731005,97.600
19731008,102.250
19731009,98.750
19731010,101.750
19731011,103.750
19731012,102.000
19731015,101.750
19731016,101.500
19731017,102.750
19731018,102.000
19731019,101.000
19731022,100.000
19731023,99.750
19731024,99.400
19731025,100.000
19731026,98.500
19731029,98.500
19731030,97.000
19731031,97.250
19731101,97.250
19731102,98.000
19731105,98.000
19731106,97.700
19731107,97.350
19731108,97.600
19731109,98.500
19731112,97.250
19731113,96.750
19731114,90.850
19731115,91.250
19731116,91.250
19731119,90.500
19731120,90.000
19731121,90.400
19731122,90.000
19731123,89.750
19731126,90.000
19731127,90.800
19731128,97.250
19731129,101.500
19731130,100.250
19731203,100.000
19731204,100.250
19731205,104.250
19731206,104.500
19731207,106.750
19731210,105.500
19731211,104.750
19731212,104.500
19731213,104.400
19731214,104.350
19731217,106.750
19731218,108.500
19731219,107.750
19731220,109.050
19731221,107.200
19731227,108.750
19731228,112.750
19731231,112.250
19740102,114.750
19740103,121.250
19740104,118.750
19740107,119.800
19740108,127.000
19740109,123.750
19740110,120.500
19740111,121.750
19740114,123.750
19740115,125.750
19740116,125.250
19740117,128.500
19740118,127.950
19740121,141.750
19740122,139.750
19740123,137.000
19740124,135.250
19740125,138.400
19740128,139.750
19740129,139.000
19740130,135.700
19740131,133.250
19740201,132.000
19740204,132.250
19740205,138.500
19740206,138.250
19740207,136.000
19740208,141.500
19740211,144.500
19740212,147.750
19740213,145.750
19740214,146.000
19740215,149.000
19740218,150.000
19740219,148.000
19740220,149.250
19740221,151.500
19740222,158.500
19740225,166.500
19740226,177.250
19740227,178.000
19740228,169.500
19740301,172.400
19740304,168.250
19740305,160.000
19740306,158.250
19740307,162.000
19740308,170.000
19740311,163.500
19740312,163.000
19740313,163.000
19740314,163.000
19740315,163.500
19740318,162.500
19740319,167.500
19740320,173.750
19740321,177.000
19740322,174.500
19740325,176.750
19740326,174.250
19740327,175.600
19740328,172.500
19740329,173.000
19740401,173.000
19740402,175.000
19740403,179.500
19740404,177.600
19740405,175.250
19740408,168.500
19740409,166.750
19740410,177.000
19740411,170.500
19740416,174.000
19740417,170.500
19740418,169.000
19740419,173.000
19740422,173.600
19740423,174.400
19740424,171.000
19740425,172.000
19740426,168.500
19740429,166.750
19740430,168.500
19740501,169.900
19740502,170.500
19740503,169.750
19740506,167.400
19740507,163.000
19740508,161.500
19740509,162.500
19740510,168.000
19740513,167.500
19740514,166.500
19740515,164.500
19740516,164.250
19740517,165.900
19740520,164.250
19740521,160.250
19740522,162.200
19740523,161.250
19740524,160.600
19740528,157.000
19740529,154.250
19740530,161.000
19740531,156.500
19740603,156.500
19740604,153.000
19740605,156.500
19740606,160.750
